111  34.42147793  135.22760390
111  34.42636997  135.23498143
111  34.42894241  135.23244731
111  34.42930312  135.23300303
111  34.43018306  135.23213365
111  34.42912174  135.23067587
111  34.42915408  135.23014123
112  34.42849848  135.22910352  34.42848850  135.22902039
111  34.42860790  135.22894401
111  34.42852662  135.22885427
112  34.42836231  135.22896766  34.42828549  135.22894041
111  34.42796274  135.22847028
111  34.42801633  135.22842328
111  34.42814543  135.22863717
111  34.42821434  135.22857298
111  34.42794871  135.22819517
111  34.42784950  135.22829039
111  34.42764002  135.22822012
111  34.42633469  135.22628834
112  34.42611714  135.22620280  34.42595467  135.22617403
111  34.42573495  135.22639170
111  34.42569085  135.22631329
111  34.42626413  135.22580006
111  34.42558795  135.22489478
111  34.42460903  135.22582403
111  34.42433554  135.22542227
111  34.42531748  135.22438157
111  34.42306550  135.22102427
111  34.42122804  135.22284903
111  34.42156928  135.22336775
111  34.42142208  135.22349409
112  34.42104577  135.22295594  34.42104871  135.22296307
111  34.42045190  135.22353686
111  34.42092229  135.22422113
113  34.42059226  135.22456826
111  34.42481433  135.22391422
111  34.42506128  135.22426706
111  34.42476141  135.22452010
113  34.42454386  135.22417796
111  34.42430572  135.22522578
111  34.42417931  135.22533626
111  34.42402937  135.22514737
111  34.42374420  135.22541111
111  34.42367070  135.22530419
111  34.42360896  135.22532914
111  34.42357074  135.22526142
113  34.42400585  135.22478384
111  34.42286949  135.22326023
111  34.42311270  135.22361015
111  34.42286682  135.22383694
113  34.42261559  135.22347083
111  34.42298759  135.22121304
111  34.42369906  135.22226095
111  34.42339313  135.22256282
113  34.42267099  135.22153647
111  34.42425011  135.22377842
111  34.42454117  135.22349330
111  34.42478224  135.22384614
111  34.42460291  135.22401008
111  34.42448825  135.22388534
113  34.42440299  135.22396731
110 2 0.15 150.0000 rotatoryTarmac
111  34.44071275  135.26007094
111  34.44069054  135.26003496
111  34.44074803  135.25998183
111  34.44072202  135.25993853
111  34.44101850  135.25963961
111  34.44073627  135.25923680
111  34.44016592  135.25982854
113  34.44048344  135.26029196
110 1 0.15 128.4800 rotatoryTarmac
111  34.43919398  135.25906667
112  34.43931242  135.25903643  34.43936343  135.25905017
111  34.43939845  135.25908934
111  34.44031611  135.26046508
111  34.44037065  135.26040716
111  34.44065259  135.26082664
111  34.44136718  135.26008712
111  34.44112451  135.25972405
111  34.44106715  135.25978308
111  34.44099963  135.25967264
111  34.44110483  135.25956324
111  34.44052125  135.25870346
111  34.44045267  135.25878510
111  34.44051127  135.25888337
111  34.44016092  135.25922201
111  34.44020206  135.25928400
111  34.44043397  135.25907083
111  34.44062847  135.25935052
111  34.44020829  135.25980103
111  34.43966219  135.25897711
112  34.43970957  135.25857043  34.43975039  135.25847998
111  34.43994771  135.25834971
112  34.43999384  135.25833006  34.44001499  135.25833297
111  34.44005244  135.25838448
111  34.44028934  135.25813504
111  34.44011728  135.25786896
111  34.43986168  135.25810178
112  34.43988911  135.25819097  34.43988238  135.25822420
111  34.43987509  135.25822712
112  34.43959985  135.25852055  34.43958788  135.25858028
111  34.43957775  135.25872258
111  34.43956369  135.25886826
113  34.43930061  135.25844344
110 1 0.50 100.0000 TarmacNE
111  34.44049954  135.25504903
111  34.44041999  135.25508229
111  34.44077011  135.25558674
111  34.44099099  135.25566642
111  34.44124291  135.25599844
111  34.44124838  135.25607370
111  34.44068614  135.25663148
111  34.44042510  135.25629947
111  34.44034843  135.25595417
111  34.44030279  135.25587006
111  34.44002532  135.25542074
111  34.43995778  135.25550042
112  34.44026993  135.25595196  34.44026993  135.25596524
111  34.44035025  135.25633488
111  34.44056566  135.25666468
111  34.44057479  135.25670674
111  34.44055653  135.25677314
111  34.44020969  135.25714721
111  34.44002715  135.25735748
111  34.44029549  135.25781123
111  34.44022430  135.25797060
111  34.44024985  135.25803700
111  34.44046708  135.25840664
111  34.44052185  135.25843320
111  34.44042145  135.25855494
111  34.44145101  135.26009107
111  34.44127576  135.26032348
111  34.44133965  135.26042972
111  34.44106766  135.26072632
111  34.44112060  135.26080601
111  34.44097091  135.26095431
111  34.44122282  135.26130182
111  34.44160800  135.26065107
111  34.44183253  135.26031683
112  34.44172300  135.26015082  34.44172848  135.26014861
111  34.44220310  135.25923224
111  34.44254994  135.25835349
111  34.44269597  135.25731536
111  34.44274709  135.25636800
111  34.44272518  135.25622191
111  34.44282923  135.25522805
111  34.44281098  135.25501777
112  34.44277812  135.25508417  34.44277082  135.25509303
111  34.44268685  135.25512402
111  34.44250247  135.25484954
111  34.44139989  135.25595628
111  34.44135973  135.25597178
112  34.44131227  135.25595850  34.44131227  135.25594964
111  34.44105488  135.25560213
113  34.44081575  135.25550695
110 1 0.50 30.0000 TarmacNE1
111  34.44169329  135.26269666
111  34.44180506  135.26286754
111  34.44277936  135.26191889
113  34.44268218  135.26174212
110 1 0.50 30.0000 TamacNE3
111  34.44345390  135.26002145
111  34.44311596  135.26065552
111  34.44325114  135.26075473
111  34.44349659  135.26053906
111  34.44359264  135.26076767
111  34.44341833  135.26092296
111  34.44297011  135.26140175
111  34.44307683  135.26159154
111  34.44348592  135.26116451
111  34.44358908  135.26131117
111  34.44404797  135.26084100
111  34.44378473  135.26041397
111  34.44363888  135.26040103
113  34.44358552  135.26011634
110 1 0.50 30.0000 TarmacNE2
111  34.44451777  135.25529452
111  34.44412646  135.25523758
111  34.44386820  135.25800856
111  34.44395429  135.25800856
111  34.44395820  135.25821734
111  34.44400907  135.25822683
111  34.44396994  135.25864911
111  34.44390342  135.25864437
111  34.44382907  135.25972144
111  34.44389168  135.25972619
111  34.44387603  135.26019118
111  34.44402472  135.26024338
111  34.44424777  135.25788994
111  34.44434559  135.25792790
111  34.44450603  135.25609640
113  34.44457255  135.25530875
111  34.44432495  135.25696340
111  34.44440433  135.25698123
111  34.44438669  135.25718086
111  34.44428967  135.25715591
111  34.44427497  135.25734841
111  34.44399274  135.25731276
111  34.44407212  135.25627538
111  34.44426027  135.25605792
113  34.44440433  135.25609714
110 1 0.88 230.0000 PAPI-apron
111  34.43498434  135.25634788
111  34.43465554  135.25666861
111  34.43482741  135.25688786
113  34.43513528  135.25657620
110 1 0.88 230.0000 PAPI-apron
111  34.42073151  135.23380262
111  34.42107376  135.23348739
111  34.42091833  135.23326636
113  34.42058655  135.23359247
110 1 0.88 230.0000 PAPI-apron
111  34.43168567  135.21055065
111  34.43198308  135.21028067
111  34.43183811  135.21005961
113  34.43155415  135.21034590
110 1 0.88 230.0000 PAPI-apron
111  34.44926710  135.23805739
111  34.44899062  135.23832380
111  34.44912662  135.23852679
113  34.44940460  135.23826400
110 1 0.50 30.0000 WindApron
112  34.43770012  135.25759094  34.43763292  135.25768740
111  34.43767955  135.25776557
112  34.43784550  135.25778220  34.43790996  135.25768907
113  34.43785784  135.25760092
110 1 0.50 30.0000 WindApron
112  34.41994776  135.23116864  34.41988055  135.23126511
111  34.41992718  135.23134327
112  34.42009314  135.23135990  34.42015759  135.23126677
113  34.42010548  135.23117862
110 1 0.50 30.0000 WindApron
112  34.42995592  135.21107926  34.42988872  135.21117572
111  34.42993535  135.21125389
112  34.43010130  135.21127052  34.43016576  135.21117738
113  34.43011364  135.21108924
110 1 0.50 30.0000 WindApron
112  34.44911053  135.23958639  34.44904333  135.23968285
111  34.44908996  135.23976102
112  34.44925591  135.23977765  34.44932037  135.23968451
113  34.44926825  135.23959637
130 RJBB_Boundary
111  34.42021807  135.20983249
111  34.42045054  135.21011428
111  34.42348927  135.20705438
111  34.43385084  135.22263455
111  34.42950031  135.22686183
111  34.43163434  135.22992615
111  34.43155231  135.23060888
111  34.43049911  135.23166137
111  34.42254278  135.22003830
111  34.41382511  135.22873290
111  34.41633248  135.23255695
111  34.41895608  135.23485144
111  34.43043019  135.25192062
111  34.43036377  135.25337005
111  34.43147631  135.25349084
111  34.43449844  135.25808071
111  34.43582685  135.26142256
111  34.43796890  135.26474436
111  34.43740433  135.26546913
111  34.43826779  135.26649587
111  34.44412939  135.26075807
111  34.44477698  135.25286588
111  34.43225675  135.23414325
111  34.43323645  135.23315682
111  34.43401689  135.23317695
111  34.44444488  135.24904092
111  34.44426223  135.24904092
111  34.44613860  135.25175885
111  34.44632126  135.25167832
111  34.44846680  135.25501128
111  34.44861359  135.25486288
111  34.44791863  135.25378788
111  34.44944301  135.25214146
111  34.45171791  135.25556438
111  34.45083784  135.25645031
111  34.45103710  135.25669193
111  34.45193378  135.25576573
111  34.45203341  135.24644329
111  34.45620128  135.24261763
111  34.45354447  135.23891270
111  34.45100389  135.23679856
111  34.43232317  135.20901537
111  34.43099477  135.20553301
113  34.42853721  135.20178897
120 Linear Feature 66
111  34.42932991  135.20826256 51 102
112  34.42914228  135.20818041  34.42902370  135.20821201 51 102
111  34.42893119  135.20828941 51 102
111  34.42841649  135.20881073 51 102
112  34.42829140  135.20917091  34.42830573  135.20941735 51 102
111  34.42846209  135.20966063 51 102
111  34.43033194  135.21240941 51 102
112  34.43067073  135.21266534  34.43086228  135.21270483 51 102
111  34.43097825  135.21257687 51 102
111  34.43156722  135.21200340 51 102
112  34.43165582  135.21182963  34.43167928  135.21172062 51 102
115  34.43162716  135.21165111
120 Linear Feature 65
111  34.43628047  135.21851777 51 102
111  34.43390858  135.21738730 51 102
111  34.43363458  135.21726830
112  34.43363458  135.21726830  34.43339716  135.21703124 51 102
111  34.43131585  135.21379763 51 102
112  34.43105413  135.21321259  34.43107647  135.21298570 51 102
111  34.43120544  135.21289528 51 102
111  34.43176160  135.21233006 51 102
112  34.43198284  135.21226404  34.43215881  135.21224033
111  34.43198284  135.21226404
112  34.43198284  135.21226404  34.43214484  135.21236563 51 102
115  34.43227540  135.21262829
120 Linear Feature 64
111  34.43786877  135.22091449 51 102
112  34.43830225  135.22166320  34.43849037  135.22211936 51 102
111  34.43860896  135.22251107 51 102
111  34.43708768  135.22180203 51 102
112  34.43652742  135.22155907  34.43641292  135.22147974 51 102
111  34.43615119  135.22105332 51 102
112  34.43488345  135.21918404  34.43489981  135.21918900 51 102
112  34.43471579  135.21831139  34.43494071  135.21814281 51 102
111  34.43512882  135.21828660 51 102
111  34.43614710  135.21888159 51 102
115  34.43738621  135.22018066
120 Linear Feature 63
111  34.43874507  135.22296870 51 102
111  34.43799845  135.22255519 51 102
112  34.43755295  135.22259990  34.43735938  135.22286067 51 102
111  34.43773729  135.22339712 51 102
111  34.43817051  135.22409748 51 102
112  34.43881573  135.22445884  34.43906153  135.22426512
111  34.43881573  135.22445884
112  34.43881573  135.22445884  34.43905539  135.22432472 51 102
113  34.43889255  135.22375847 51 102
120 Linear Feature 62
111  34.44021671  135.22443376 51 102
112  34.43962560  135.22370801  34.43938766  135.22346009 51 102
111  34.43908653  135.22322118 51 102
111  34.43936164  135.22532178 51 102
111  34.44113126  135.22602499 51 102
112  34.44083013  135.22541419  34.44066655  135.22511668 51 102
115  34.44050669  135.22487551
120 Linear Feature 61
111  34.44136023  135.22659873 51 102
111  34.44158701  135.22783387 51 102
112  34.44152009  135.22832071  34.44138253  135.22853258 51 102
111  34.44098846  135.22815392 51 102
111  34.44010736  135.22690075 51 102
112  34.43991033  135.22609836  34.44008134  135.22582790 51 102
113  34.44045683  135.22607132 51 102
120 Linear Feature 60
111  34.44262931  135.22792470 51 102
112  34.44211258  135.22726427  34.44190713  135.22701796 51 102
111  34.44171595  135.22689172 51 102
111  34.44188912  135.22820920 51 102
111  34.44210699  135.22981117 51 102
111  34.44367954  135.23220568 51 102
112  34.44430683  135.23258947  34.44458776  135.23241045
111  34.44430683  135.23258947
112  34.44430683  135.23258947  34.44449173  135.23244522 51 102
111  34.44441973  135.23208375 51 102
112  34.44411807  135.23063415  34.44396317  135.23001835 51 102
115  34.44336671  135.22903892
120 Linear Feature 55
111  34.43968292  135.23072499 51 102
111  34.44011178  135.23030823 51 102
111  34.43852092  135.22789754 51 102
112  34.43835222  135.22749416  34.43830490  135.22725239 51 102
111  34.43851777  135.22700668 51 102
111  34.43896081  135.22658610 51 102
112  34.43941174  135.22645993  34.43963480  135.22655008 51 102
111  34.43979329  135.22688051 51 102
111  34.44999689  135.24222397 51 102
112  34.45037791  135.24251199  34.45065976  135.24259205 51 102
111  34.45088758  135.24245199 51 102
115  34.45176485  135.24159762
120 Linear Feature 53
111  34.43741305  135.22463472 51 102
111  34.43781340  135.22519649 51 102
112  34.43832622  135.22525104  34.43851066  135.22500560 51 102
111  34.43818228  135.22460199 51 102
111  34.42816510  135.20971726 51 102
112  34.42798993  135.20928832  34.42794931  135.20902050 51 102
111  34.42804889  135.20880295 51 102
115  34.42909396  135.20775528
120 Linear Feature 51
111  34.43841169  135.22606369 3
115  34.43837789  135.22636693
120 Linear Feature 50
111  34.43853674  135.22622350 3
115  34.43826298  135.22619482
120 Linear Feature 49
112  34.43893893  135.22571537  34.43908426  135.22598173 51 102
111  34.43884430  135.22628087 51 102
111  34.43833058  135.22673573 51 102
112  34.43783376  135.22675213  34.43768167  135.22649806 51 102
111  34.43794529  135.22619482 51 102
113  34.43848943  135.22567439 51 102
120 Linear Feature 42
112  34.43200020  135.23245061  34.43179452  135.23216430 51 102
111  34.43129045  135.23262271 51 102
111  34.43040834  135.23351597 51 102
112  34.43009741  135.23431498  34.43033356  135.23463515 51 102
111  34.43081729  135.23411830 51 102
113  34.43171630  135.23323734 51 102
120 Linear Feature 45
112  34.43567714  135.23025517  34.43587797  135.23055744 51 102
111  34.43638110  135.23008631 51 102
111  34.43781002  135.22867762 51 102
112  34.43810000  135.22789578  34.43784146  135.22757391 51 102
111  34.43741511  135.22807389 51 102
113  34.43597093  135.22948027 51 102
120 Linear Feature 47
112  34.43605495  135.22716562  34.43622838  135.22742630 51 102
